"plot","pot","volume","ID","campaign","CO2","CO2R","Photo","Cond","Ci","Tleaf","VpdL","Area","Trmmol","Date"
4,2,10,"4-2",5,400,399.065979,16.44614313,0.388031493,294.5907587,23.94830704,1.318612558,6,4.506962343,2013-05-01
4,2,10,"4-2",5,400,399.0364075,16.86854456,0.388471496,292.2233978,23.94586563,1.317891082,6,4.508970928,2013-05-01
4,2,10,"4-2",6,400,400.2558899,13.06227388,0.278129898,293.8165866,24.7076149,1.399228831,6,3.623760824,2013-05-16
4,2,10,"4-2",6,400,400.2497253,13.07641791,0.278117007,293.7019087,24.70882034,1.399453165,6,3.624167548,2013-05-16
4,2,10,"4-2",6,400,400.2558899,13.06227388,0.278129898,293.8165866,24.7076149,1.399228831,6,3.623760824,2013-05-16
4,2,10,"4-2",6,400,400.2558899,13.06227388,0.278129898,293.8165866,24.7076149,1.399228831,6,3.623760824,2013-05-16
4,2,10,"4-2",6,1600,1599.821045,20.10711424,0.28062947,1410.54333,24.90488815,1.407771564,6,3.67702032,2013-05-16
4,2,10,"4-2",6,400,400.2888794,13.12103261,0.278176672,293.4299053,24.70789337,1.399142133,6,3.624075332,2013-05-16
4,2,10,"4-2",6,1600,1599.943237,20.06690506,0.279882752,1410.628599,24.90948868,1.409087521,6,3.671610041,2013-05-16
4,2,10,"4-2",6,1600,1599.821045,20.10711424,0.28062947,1410.54333,24.90488815,1.407771564,6,3.67702032,2013-05-16
4,2,10,"4-2",6,1600,1599.975098,20.02941053,0.280042274,1411.014852,24.90635109,1.408341376,6,3.671571488,2013-05-16
4,2,10,"4-2",6,1600,1599.901001,20.05146046,0.280619049,1411.008612,24.90767288,1.408238091,6,3.678168881,2013-05-16
4,4,35,"4-4",1,400,399.678833,19.99086602,0.132078381,105.8763779,27.98887444,1.900835236,6,2.322410834,2013-03-07
4,4,35,"4-4",1,400,399.4425659,11.9203941,0.117163826,201.0307495,27.92144012,1.891921105,6,2.070194905,2013-03-07
4,4,35,"4-4",1,400,399.7335815,12.21711703,0.11694564,196.3829781,27.92854118,1.893203558,6,2.068062509,2013-03-07
4,4,35,"4-4",1,400,399.8707886,12.3200611,0.116928505,194.8848846,27.93170547,1.893664379,6,2.068286703,2013-03-07
4,4,35,"4-4",1,400,399.5532837,12.0592251,0.117042889,198.8058952,27.92647171,1.892823073,6,2.069231076,2013-03-07
4,4,35,"4-4",1,1600,1599.967896,27.38209957,0.058636421,754.5886219,28.64835358,1.970077611,6,1.123196089,2013-03-07
4,4,35,"4-4",1,1600,1600.103638,27.51895965,0.058820516,753.0544845,28.64981461,1.9704952,6,1.126821494,2013-03-07
4,4,35,"4-4",1,1600,1599.602173,27.0951045,0.058773779,764.2592173,28.64931297,1.969511403,6,1.125397802,2013-03-07
4,4,35,"4-4",1,1600,1600.071533,27.57833654,0.058839549,751.5272077,28.65367699,1.971551386,6,1.127782853,2013-03-07
4,4,35,"4-4",1,1600,1599.78125,27.21851638,0.058642293,759.233346,28.64726067,1.969405823,6,1.122913895,2013-03-07
4,4,35,"4-4",2,400,399.3323975,10.11200976,0.164568459,275.1588862,25.37650299,1.464785642,6,2.308016276,2013-03-22
4,4,35,"4-4",2,1600,1600.665039,17.00860639,0.142632841,1342.850317,25.24953651,1.472652051,6,2.025317226,2013-03-22
4,4,35,"4-4",2,400,399.3323975,10.11200976,0.164568459,275.1588862,25.37650299,1.464785642,6,2.308016276,2013-03-22
4,4,35,"4-4",2,400,399.3520203,10.02134374,0.16456542,276.1933241,25.37970161,1.465331154,6,2.308842719,2013-03-22
4,4,35,"4-4",2,400,399.3323975,10.11200976,0.164568459,275.1588862,25.37650299,1.464785642,6,2.308016276,2013-03-22
4,4,35,"4-4",2,1600,1600.617798,17.02026736,0.142840249,1342.899459,25.25693703,1.473658674,6,2.029527262,2013-03-22
4,4,35,"4-4",2,1600,1600.59314,17.0211879,0.142741923,1342.714667,25.26089287,1.474486735,6,2.02934133,2013-03-22
4,4,35,"4-4",2,400,399.3658752,10.20766574,0.165004134,274.3781487,25.37364388,1.463662532,6,2.312017097,2013-03-22
4,4,35,"4-4",2,1600,1600.632568,16.9936676,0.143144602,1343.612706,25.26695061,1.474896914,6,2.035377742,2013-03-22
4,4,35,"4-4",2,1600,1600.642212,17.03870586,0.142273653,1341.974226,25.24667931,1.472748627,6,2.02057586,2013-03-22
4,4,35,"4-4",3,400,398.9405823,17.81875377,0.374048258,284.9982259,25.3429451,1.152741076,6,3.825275405,2013-04-08
4,4,35,"4-4",3,1600,1599.706787,22.87081411,0.368800964,1429.656739,25.30034256,1.084431701,6,3.555126366,2013-04-08
4,4,35,"4-4",3,400,398.92453,17.80161993,0.373967703,285.0683208,25.34244728,1.152601625,6,3.82408289,2013-04-08
4,4,35,"4-4",3,400,398.9360046,17.81194105,0.373823217,284.9906371,25.34134865,1.152468349,6,3.822339039,2013-04-08
4,4,35,"4-4",3,1600,1599.752197,22.86872111,0.368860898,1429.732963,25.29950523,1.084332669,6,3.5553169,2013-04-08
4,4,35,"4-4",3,1600,1599.706787,22.87081411,0.368800964,1429.656739,25.30034256,1.084431701,6,3.555126366,2013-04-08
4,4,35,"4-4",3,400,398.9360046,17.81194105,0.373823217,284.9906371,25.34134865,1.152468349,6,3.822339039,2013-04-08
4,4,35,"4-4",3,400,398.92453,17.80161993,0.373967703,285.0683208,25.34244728,1.152601625,6,3.82408289,2013-04-08
4,4,35,"4-4",3,1600,1599.683228,22.82138169,0.368896208,1429.963878,25.29860878,1.08402126,6,3.554572681,2013-04-08
4,4,35,"4-4",3,1600,1599.655029,22.82596915,0.369241153,1430.025092,25.29367828,1.083036287,6,3.554264467,2013-04-08
4,4,35,"4-4",4,1600,1599.066406,21.07958009,0.152860817,1303.6392,25.23814583,1.544284511,5.900000095,2.26847267,2013-04-17
4,4,35,"4-4",4,1600,1599.130981,21.08359216,0.15244541,1303.041037,25.24216652,1.545453556,5.900000095,2.264341966,2013-04-17
4,4,35,"4-4",4,400,399.9566956,11.83718661,0.198349562,275.7305599,25.26420403,1.484582486,5.900000095,2.788859491,2013-04-17
4,4,35,"4-4",4,1600,1599.066406,21.07958009,0.152860817,1303.6392,25.23814583,1.544284511,5.900000095,2.26847267,2013-04-17
4,4,35,"4-4",4,1600,1598.993652,21.02846065,0.153215593,1304.691987,25.23696327,1.543553368,5.900000095,2.272388617,2013-04-17
4,4,35,"4-4",4,400,399.9519043,11.80277082,0.198477103,276.1145925,25.26655197,1.484791171,5.900000095,2.790931165,2013-04-17
4,4,35,"4-4",4,1600,1598.993652,21.02846065,0.153215593,1304.691987,25.23696327,1.543553368,5.900000095,2.272388617,2013-04-17
4,4,35,"4-4",4,400,399.9871521,11.8601508,0.198644306,275.6820262,25.26415062,1.484160351,5.900000095,2.791941516,2013-04-17
4,4,35,"4-4",4,400,399.9787598,11.86864563,0.198774969,275.654625,25.26435661,1.484002951,5.900000095,2.793360383,2013-04-17
4,4,35,"4-4",4,400,399.9871521,11.8601508,0.198644306,275.6820262,25.26415062,1.484160351,5.900000095,2.791941516,2013-04-17
4,4,35,"4-4",5,400,400.2013245,17.37442389,0.234752747,243.5313337,24.45682907,1.530715331,6,3.322417912,2013-05-01
4,4,35,"4-4",5,1600,1598.831421,26.10032106,0.181218355,1283.004594,24.6297226,1.609586655,6,2.744456748,2013-05-01
4,4,35,"4-4",5,400,400.2141113,17.38940943,0.233613654,242.8468924,24.45570564,1.531969587,6,3.310198796,2013-05-01
4,4,35,"4-4",5,400,400.2038879,17.27282424,0.235168294,244.5885513,24.45880127,1.530466313,6,3.327325476,2013-05-01
4,4,35,"4-4",5,1600,1598.774658,27.21011944,0.177680508,1267.161166,24.52310562,1.59615563,6,2.671112368,2013-05-01
4,4,35,"4-4",5,1600,1598.952637,26.66384293,0.180185457,1276.236329,24.55838203,1.59963547,6,2.712637263,2013-05-01
4,4,35,"4-4",5,400,400.2401733,17.20649128,0.2350814,245.1362711,24.45812607,1.530752843,6,3.326838135,2013-05-01
4,4,35,"4-4",5,1600,1598.841064,26.43650924,0.181031162,1279.353683,24.61418533,1.607361328,6,2.737949247,2013-05-01
4,4,35,"4-4",5,1600,1598.973633,26.20872728,0.179785698,1280.473259,24.5594368,1.600469996,6,2.708387241,2013-05-01
4,4,35,"4-4",5,400,400.2673645,17.35719546,0.236463675,244.5955845,24.44549561,1.527094704,6,3.336907588,2013-05-01
4,4,35,"4-4",6,1600,1599.933594,29.90175151,0.283381908,1340.521587,25.14932632,1.420445952,6,3.745496293,2013-05-16
4,4,35,"4-4",6,1600,1599.900879,29.78263893,0.283541741,1341.433217,25.1517067,1.420737055,6,3.748114976,2013-05-16
4,4,35,"4-4",6,400,400.451355,16.24539025,0.283068884,272.379913,24.76909256,1.378167951,6,3.628003922,2013-05-16
4,4,35,"4-4",6,1600,1599.910034,29.88316514,0.28363686,1340.778155,25.15003395,1.420393692,6,3.748385306,2013-05-16
4,4,35,"4-4",6,400,400.3629761,16.14830103,0.282213818,272.7181449,24.77022171,1.379305486,6,3.621111039,2013-05-16
4,4,35,"4-4",6,1600,1599.910034,29.88316514,0.28363686,1340.778155,25.15003395,1.420393692,6,3.748385306,2013-05-16
4,4,35,"4-4",6,1600,1599.910034,29.88316514,0.28363686,1340.778155,25.15003395,1.420393692,6,3.748385306,2013-05-16
4,4,35,"4-4",6,400,400.4351807,16.22574933,0.282405829,272.2863029,24.77397537,1.379553028,6,3.624025937,2013-05-16
4,4,35,"4-4",6,400,400.4534607,16.24259834,0.282882257,272.3408737,24.76969147,1.378434289,6,3.626577252,2013-05-16
4,4,35,"4-4",6,400,400.4534607,16.24259834,0.282882257,272.3408737,24.76969147,1.378434289,6,3.626577252,2013-05-16
4,5,5,"4-5",1,1600,1599.493896,21.91935605,0.053078994,854.1977845,28.52333832,1.808261336,6,0.936446938,2013-03-07
4,5,5,"4-5",1,400,400.237793,11.88063584,0.16913655,252.7602839,28.06464958,1.616946641,6,2.47291654,2013-03-07
4,5,5,"4-5",1,1600,1599.578003,22.01714645,0.052666078,846.0963739,28.52275085,1.805910824,6,0.92821436,2013-03-07
4,5,5,"4-5",1,400,399.8921509,11.42940727,0.169572306,257.8757662,28.04945755,1.615419628,6,2.476225435,2013-03-07
4,5,5,"4-5",1,1600,1599.400513,21.91329816,0.053066087,854.1517722,28.52443886,1.807701868,6,0.935936495,2013-03-07
4,5,5,"4-5",1,400,400.1659546,11.67386272,0.169048226,255.0001803,28.06257248,1.617595203,6,2.472724216,2013-03-07
4,5,5,"4-5",1,400,400.2816772,11.83320226,0.16909984,253.3230937,28.06297874,1.617080684,6,2.472620231,2013-03-07
4,5,5,"4-5",1,1600,1599.401855,21.9379074,0.053097132,853.7720037,28.5224781,1.806609278,6,0.935897156,2013-03-07
4,5,5,"4-5",1,1600,1599.397827,21.93719331,0.052907082,851.4496869,28.52536011,1.806884834,6,0.932813913,2013-03-07
4,5,5,"4-5",1,400,400.0422668,11.52653598,0.169092602,256.5939175,28.06357574,1.618118441,6,2.474122202,2013-03-07
4,5,5,"4-5",2,1600,1600.095215,16.56880872,0.191678595,1394.6899,25.37989235,1.437890347,6,2.615661592,2013-03-22
4,5,5,"4-5",2,400,400.2530212,11.8189778,0.221121481,286.055535,25.31886864,1.388311235,6,2.885761582,2013-03-22
4,5,5,"4-5",2,1600,1600.046631,16.4326816,0.192714124,1396.728674,25.38049316,1.436600541,6,2.626550363,2013-03-22
4,5,5,"4-5",2,1600,1600.093506,16.342773,0.192887365,1397.776354,25.382967,1.436650557,6,2.628863719,2013-03-22
4,5,5,"4-5",2,400,400.2894897,11.8445733,0.221973424,286.1962343,25.3149662,1.386775195,6,2.892878867,2013-03-22
4,5,5,"4-5",2,1600,1600.059692,16.54399178,0.193170142,1395.952731,25.38549805,1.436740611,6,2.632648095,2013-03-22
4,5,5,"4-5",2,400,400.2530212,11.8189778,0.221121481,286.055535,25.31886864,1.388311235,6,2.885761582,2013-03-22
4,5,5,"4-5",2,1600,1600.059692,16.54399178,0.193170142,1395.952731,25.38549805,1.436740611,6,2.632648095,2013-03-22
4,5,5,"4-5",2,400,400.2530212,11.8189778,0.221121481,286.055535,25.31886864,1.388311235,6,2.885761582,2013-03-22
4,5,5,"4-5",2,400,400.2809143,11.69823825,0.222312619,287.6011266,25.31352425,1.386204906,6,2.895799037,2013-03-22
4,5,5,"4-5",3,1600,1599.215332,22.2390856,0.407508519,1445.576056,24.5502243,0.948708911,6,3.393204227,2013-04-08
4,5,5,"4-5",3,1600,1599.267334,22.28046228,0.407906965,1445.501643,24.54743767,0.947878684,6,3.393134563,2013-04-08
4,5,5,"4-5",3,1600,1599.267334,22.28046228,0.407906965,1445.501643,24.54743767,0.947878684,6,3.393134563,2013-04-08
4,5,5,"4-5",3,1600,1599.246338,22.26916301,0.407467614,1445.433081,24.55042648,0.948612442,6,3.392572326,2013-04-08
4,5,5,"4-5",3,400,399.3684998,16.30600954,0.407606469,301.3563751,24.61741066,0.940796633,6,3.36622215,2013-04-08
4,5,5,"4-5",3,400,399.333313,16.294692,0.40759069,301.3720677,24.62692451,0.94225778,6,3.371368104,2013-04-08
4,5,5,"4-5",3,1600,1599.271118,22.24387432,0.408171045,1445.780171,24.54507065,0.947230666,6,3.392734219,2013-04-08
4,5,5,"4-5",3,400,399.3882141,16.32985826,0.407785297,301.2770012,24.61293411,0.939980144,6,3.364573357,2013-04-08
4,5,5,"4-5",3,400,399.3684998,16.30600954,0.407606469,301.3563751,24.61741066,0.940796633,6,3.36622215,2013-04-08
4,5,5,"4-5",3,400,399.3594666,16.32818875,0.407549787,301.2122429,24.61964035,0.941198496,6,3.36725926,2013-04-08
4,5,5,"4-5",4,400,400.0406799,17.96030777,0.512760644,305.6575746,25.04705048,1.165047765,5.900000095,5.140520052,2013-04-17
4,5,5,"4-5",4,400,400.0378418,17.95943639,0.512141375,305.5887547,25.04975128,1.165779806,5.900000095,5.138472005,2013-04-17
4,5,5,"4-5",4,1600,1600.044556,25.26034699,0.521108983,1443.471155,24.91163826,1.133904555,6,5.05947913,2013-04-17
4,5,5,"4-5",4,400,400.0137024,17.94663111,0.511747448,305.5805987,25.05203629,1.166308382,5.900000095,5.137431769,2013-04-17
4,5,5,"4-5",4,400,400.0137024,17.94663111,0.511747448,305.5805987,25.05203629,1.166308382,5.900000095,5.137431769,2013-04-17
4,5,5,"4-5",4,1600,1599.935791,25.10055735,0.521334267,1444.141534,24.91307449,1.134018372,6,5.061838377,2013-04-17
4,5,5,"4-5",4,1600,1600.111938,25.33606465,0.521027481,1443.168078,24.91169739,1.133925528,6,5.058921306,2013-04-17
4,5,5,"4-5",4,1600,1600.010498,25.20236174,0.521238577,1443.726533,24.91213226,1.133925653,6,5.060656298,2013-04-17
4,5,5,"4-5",4,400,400.0137024,17.94663111,0.511747448,305.5805987,25.05203629,1.166308382,5.900000095,5.137431769,2013-04-17
4,5,5,"4-5",4,1600,1600.044556,25.26034699,0.521108983,1443.471155,24.91163826,1.133904555,6,5.05947913,2013-04-17
4,5,5,"4-5",5,400,400.386261,15.93531834,0.283170839,274.4319801,24.51824951,1.437405296,6,3.706960552,2013-05-01
4,5,5,"4-5",5,1600,1599.628418,22.83762806,0.261354286,1379.864722,24.86102676,1.493630606,6,3.581350605,2013-05-01
4,5,5,"4-5",5,1600,1599.660156,22.24979421,0.261246239,1384.344318,24.86374664,1.494342218,6,3.58172158,2013-05-01
4,5,5,"4-5",5,400,400.4086304,16.0102046,0.282130038,273.5766064,24.52067757,1.439004341,6,3.698658146,2013-05-01
4,5,5,"4-5",5,400,400.400116,16.01273688,0.282724578,273.739281,24.52158165,1.438497686,6,3.704469201,2013-05-01
4,5,5,"4-5",5,1600,1599.669189,22.61936098,0.26243913,1382.14661,24.86161423,1.492746757,6,3.592910406,2013-05-01
4,5,5,"4-5",5,1600,1599.665527,22.19041231,0.261035522,1384.70411,24.86254311,1.49430928,6,3.578981187,2013-05-01
4,5,5,"4-5",5,1600,1599.607666,22.45182781,0.261969967,1383.150415,24.85876656,1.492440945,6,3.586202777,2013-05-01
4,5,5,"4-5",5,400,400.3917236,16.10076383,0.281910254,272.8330756,24.52009583,1.439085882,6,3.696241802,2013-05-01
4,5,5,"4-5",5,400,400.3840637,16.14964999,0.281811808,272.4409962,24.51916885,1.439069095,6,3.695024639,2013-05-01
4,5,5,"4-5",6,1600,1601.75293,24.9034172,0.201510309,1323.821043,25.28904533,1.414243279,6,2.723928333,2013-05-16
4,5,5,"4-5",6,1600,1601.789673,24.94571832,0.201479507,1323.412644,25.28981781,1.414720353,6,2.724465786,2013-05-16
4,5,5,"4-5",6,1600,1601.795288,25.01119345,0.201543929,1322.853108,25.28931999,1.414853167,6,2.725570754,2013-05-16
4,5,5,"4-5",6,400,399.4843445,13.41230855,0.204460135,263.0299783,25.37524033,1.456340146,6,2.84305823,2013-05-16
4,5,5,"4-5",6,400,399.5019226,13.39439788,0.204561852,263.2661356,25.3747654,1.456301517,6,2.844368445,2013-05-16
4,5,5,"4-5",6,1600,1601.789673,24.94571832,0.201479507,1323.412644,25.28981781,1.414720353,6,2.724465786,2013-05-16
4,5,5,"4-5",6,400,399.4880676,13.41231475,0.204529753,263.0712328,25.3740139,1.455952479,6,2.843168532,2013-05-16
4,5,5,"4-5",6,400,399.5019226,13.39439788,0.204561852,263.2661356,25.3747654,1.456301517,6,2.844368445,2013-05-16
4,5,5,"4-5",6,400,399.4843445,13.41230855,0.204460135,263.0299783,25.37524033,1.456340146,6,2.84305823,2013-05-16
4,5,5,"4-5",6,1600,1601.789673,24.94571832,0.201479507,1323.412644,25.28981781,1.414720353,6,2.724465786,2013-05-16
4,6,15,"4-6",1,1600,1599.335815,31.45428764,0.263659693,1289.136818,28.29806328,1.919294465,6,4.317101937,2013-03-07
4,6,15,"4-6",1,400,399.8644104,22.63894763,0.759566575,291.9058897,27.06096649,1.541422107,6,7.707818323,2013-03-07
4,6,15,"4-6",1,1600,1599.429199,31.52965073,0.263697321,1288.685678,28.28972435,1.91767964,6,4.313961372,2013-03-07
4,6,15,"4-6",1,1600,1599.47876,31.53159155,0.263766815,1288.817211,28.27950859,1.915767017,6,4.310551351,2013-03-07
4,6,15,"4-6",1,1600,1599.323608,31.44319785,0.263853622,1289.323953,28.30398369,1.920218783,6,4.321912373,2013-03-07
4,6,15,"4-6",1,1600,1599.335327,31.45798337,0.264188369,1289.45049,28.30377769,1.919947685,6,4.32590212,2013-03-07
4,6,15,"4-6",1,400,399.7506409,22.62574168,0.759613831,291.8581322,27.05826187,1.540767685,6,7.704780463,2013-03-07
4,6,15,"4-6",1,400,400.055542,23.0146302,0.759861315,290.5398756,27.05786324,1.540189013,6,7.703505257,2013-03-07
4,6,15,"4-6",1,400,399.8377075,22.77927906,0.759673956,291.3032827,27.05828476,1.540509043,6,7.703843694,2013-03-07
4,6,15,"4-6",1,400,400.3815002,23.28796646,0.761043894,289.7922882,27.05447769,1.539020906,6,7.705453581,2013-03-07
4,6,15,"4-6",2,400,399.240387,17.92688982,0.469578483,300.3161608,24.61488724,1.067209482,6,4.358968227,2013-03-22
4,6,15,"4-6",2,400,399.216217,18.0168964,0.470804381,299.9974343,24.61693954,1.066731752,6,4.366790352,2013-03-22
4,6,15,"4-6",2,400,399.2311096,18.01683501,0.47014131,299.9274064,24.61546135,1.066931542,6,4.362323521,2013-03-22
4,6,15,"4-6",2,400,399.2311096,18.01683501,0.47014131,299.9274064,24.61546135,1.066931542,6,4.362323521,2013-03-22
4,6,15,"4-6",2,1600,1600.243896,22.32796533,0.437102873,1446.557512,24.72806168,1.104114558,6,4.239366494,2013-03-22
4,6,15,"4-6",2,1600,1600.23584,22.61964211,0.434900629,1444.570717,24.7304287,1.105949315,6,4.227832888,2013-03-22
4,6,15,"4-6",2,1600,1600.316406,22.53054184,0.435888435,1445.280142,24.73869705,1.106307492,6,4.23759976,2013-03-22
4,6,15,"4-6",2,400,399.246521,17.97134562,0.46936936,300.0726263,24.61362839,1.067186425,6,4.357205097,2013-03-22
4,6,15,"4-6",2,1600,1600.171265,22.41719516,0.432749158,1445.151836,24.73221016,1.107695159,6,4.216272907,2013-03-22
4,6,15,"4-6",2,1600,1600.325073,22.49760848,0.436000926,1445.502212,24.73456192,1.105689061,6,4.236146736,2013-03-22
4,6,15,"4-6",3,400,400.0921021,17.11600223,0.560410927,314.3778603,24.45775414,1.067240529,6,5.009478191,2013-04-08
4,6,15,"4-6",3,1600,1599.496826,23.11424073,0.492160287,1447.67,24.95497704,1.198422623,6,5.042993516,2013-04-08
4,6,15,"4-6",3,1600,1599.47937,23.15502872,0.492066587,1447.439891,24.95450211,1.198510061,6,5.042523971,2013-04-08
4,6,15,"4-6",3,1600,1599.47937,23.15502872,0.492066587,1447.439891,24.95450211,1.198510061,6,5.042523971,2013-04-08
4,6,15,"4-6",3,400,400.0264282,17.01505162,0.559374583,314.6676746,24.46466446,1.068811127,6,5.009123303,2013-04-08
4,6,15,"4-6",3,400,400.0652161,17.08337232,0.559740028,314.4336374,24.46251106,1.068285843,6,5.009382136,2013-04-08
4,6,15,"4-6",3,400,400.0264282,17.01505162,0.559374583,314.6676746,24.46466446,1.068811127,6,5.009123303,2013-04-08
4,6,15,"4-6",3,400,400.0652161,17.08337232,0.559740028,314.4336374,24.46251106,1.068285843,6,5.009382136,2013-04-08
4,6,15,"4-6",3,1600,1599.508789,23.18831251,0.492422329,1447.380996,24.94965172,1.197640438,6,5.0419581,2013-04-08
4,6,15,"4-6",3,1600,1599.513794,23.19383845,0.492354615,1447.360674,24.94610977,1.197275426,6,5.039812652,2013-04-08
4,6,15,"4-6",4,1600,1600.244385,23.72609108,0.561053895,1455.536735,25.16488647,1.130800166,6,5.371485666,2013-04-17
4,6,15,"4-6",4,1600,1600.197388,23.66913802,0.562456519,1455.950712,25.1570797,1.128961194,6,5.373892506,2013-04-17
4,6,15,"4-6",4,1600,1600.311279,23.71881144,0.560851504,1455.599476,25.16609383,1.131181106,6,5.371669994,2013-04-17
4,6,15,"4-6",4,1600,1600.219238,23.64389541,0.564499685,1456.391559,25.1439991,1.126086128,6,5.376382885,2013-04-17
4,6,15,"4-6",4,1600,1600.219238,23.64389541,0.564499685,1456.391559,25.1439991,1.126086128,6,5.376382885,2013-04-17
4,6,15,"4-6",4,400,398.7284851,17.93108881,0.572831069,310.0585614,24.97477341,1.105003938,6,5.339225485,2013-04-17
4,6,15,"4-6",4,400,398.7329712,17.9358413,0.572162986,309.9806621,24.97738266,1.105679482,6,5.337319049,2013-04-17
4,6,15,"4-6",4,400,398.6984253,17.91886031,0.571951667,310.0025632,24.97966957,1.106069938,6,5.337582757,2013-04-17
4,6,15,"4-6",4,400,398.7395935,17.93411804,0.572048849,309.9832601,24.97994995,1.106064364,6,5.338306733,2013-04-17
4,6,15,"4-6",4,400,398.6984253,17.91886031,0.571951667,310.0025632,24.97966957,1.106069938,6,5.337582757,2013-04-17
4,6,15,"4-6",5,1600,1599.459351,24.43787972,0.470268703,1437.379912,24.3313942,1.216201942,6,4.91808749,2013-05-01
4,6,15,"4-6",5,400,399.9681396,20.28811751,0.533423404,296.3506647,24.47576523,1.19094153,6,5.3622027,2013-05-01
4,6,15,"4-6",5,400,399.9893799,19.90299177,0.532075751,298.0167861,24.45664787,1.189463301,6,5.344284785,2013-05-01
4,6,15,"4-6",5,400,399.9758606,20.53106801,0.534629102,295.3720836,24.47896385,1.19052097,6,5.3705503,2013-05-01
4,6,15,"4-6",5,400,399.9934387,20.63610361,0.533683783,294.8100168,24.46143723,1.18897914,6,5.355710746,2013-05-01
4,6,15,"4-6",5,400,399.9772034,20.35607247,0.533650848,296.08552,24.459795,1.188747763,6,5.354397096,2013-05-01
4,6,15,"4-6",5,1600,1599.508301,24.11759713,0.473047491,1439.535037,24.33090973,1.214088283,6,4.934434633,2013-05-01
4,6,15,"4-6",5,1600,1599.495361,24.16952585,0.468722587,1438.483242,24.3313446,1.217269334,6,4.908471932,2013-05-01
4,6,15,"4-6",5,1600,1599.508301,24.11759713,0.473047491,1439.535037,24.33090973,1.214088283,6,4.934434633,2013-05-01
4,6,15,"4-6",5,1600,1599.509277,24.3651041,0.471727767,1438.062248,24.33075333,1.215042718,6,4.926462457,2013-05-01
4,6,15,"4-6",6,1600,1600.425781,32.02502886,0.414954111,1379.56356,25.44371414,1.426018866,6,5.286865681,2013-05-16
4,6,15,"4-6",6,400,398.960907,20.15361899,0.435713751,281.7930768,24.93792915,1.322955718,6,5.11532535,2013-05-16
4,6,15,"4-6",6,1600,1600.39917,31.93465276,0.414901422,1380.012353,25.44466782,1.426191252,6,5.286984644,2013-05-16
4,6,15,"4-6",6,1600,1599.832886,38.19132399,0.404780136,1355.813055,24.71955872,1.332891721,5,4.913731805,2013-05-16
4,6,15,"4-6",6,400,398.9859314,20.17034976,0.435281383,281.6547843,24.93939209,1.323466514,6,5.112926693,2013-05-16
4,6,15,"4-6",6,1600,1600.299316,32.02120891,0.415245835,1379.554787,25.44219971,1.425631207,6,5.288492154,2013-05-16
4,6,15,"4-6",6,1600,1600.39917,31.93465276,0.414901422,1380.012353,25.44466782,1.426191252,6,5.286984644,2013-05-16
4,6,15,"4-6",6,1600,1599.60022,37.96843158,0.404312681,1356.557067,24.72858238,1.33453425,5,4.914721955,2013-05-16
4,6,15,"4-6",6,400,398.960907,20.15361899,0.435713751,281.7930768,24.93792915,1.322955718,6,5.11532535,2013-05-16
4,6,15,"4-6",6,400,398.9621887,20.14162379,0.435399914,281.8034551,24.9396019,1.323394753,6,5.113831819,2013-05-16
4,6,15,"4-6",6,1600,1599.773193,38.11953243,0.40466921,1356.083558,24.72231293,1.333356232,5,4.914302336,2013-05-16
4,6,15,"4-6",6,1600,1599.483643,37.90479636,0.403936844,1356.607649,24.73637581,1.335996985,5,4.915940923,2013-05-16
4,6,15,"4-6",6,1600,1599.483643,37.90479636,0.403936844,1356.607649,24.73637581,1.335996985,5,4.915940923,2013-05-16
4,6,15,"4-6",6,1600,1600.384888,32.06447089,0.415130676,1379.361305,25.44355202,1.425897715,6,5.288240571,2013-05-16
4,6,15,"4-6",6,400,399.3277588,20.53086474,0.399214467,278.347576,25.27981567,1.438412363,5,5.240171231,2013-05-16
4,6,15,"4-6",6,400,399.3894348,20.56154926,0.398935546,278.1827512,25.28557968,1.439201168,5,5.239839838,2013-05-16
4,6,15,"4-6",6,400,399.3707275,20.54009669,0.39899394,278.2896318,25.28592491,1.439328803,5,5.241049908,2013-05-16
4,6,15,"4-6",6,400,399.0459595,20.23018235,0.434927827,281.3385218,24.93689346,1.323246659,6,5.108385363,2013-05-16
4,6,15,"4-6",6,400,399.3457336,20.55409729,0.399074716,278.2097287,25.28261948,1.438870253,5,5.240254872,2013-05-16
4,6,15,"4-6",6,400,399.3277588,20.53086474,0.399214467,278.347576,25.27981567,1.438412363,5,5.240171231,2013-05-16
4,7,20,"4-7",1,400,400.7623596,11.20502426,0.237354484,289.6192736,27.63488007,1.801463401,6,3.702592572,2013-03-07
4,7,20,"4-7",1,400,400.6454468,11.25955406,0.238233645,289.2977769,27.63825798,1.801790535,6,3.715055761,2013-03-07
4,7,20,"4-7",1,400,400.5767212,11.01776424,0.23701172,290.9662293,27.64182854,1.802955922,6,3.701104505,2013-03-07
4,7,20,"4-7",1,400,400.8410339,11.29346937,0.237540421,288.9783177,27.63511658,1.801448652,6,3.705058695,2013-03-07
4,7,20,"4-7",1,400,400.8012085,11.35056713,0.238158122,288.6352911,27.63401413,1.800968439,6,3.712327145,2013-03-07
4,7,20,"4-7",1,1600,1599.894287,19.85001003,0.106621782,1210.705817,28.03863716,1.999665833,6,2.004291557,2013-03-07
4,7,20,"4-7",1,1600,1599.83252,19.83987791,0.106845534,1211.411819,28.04253006,2.000226628,6,2.008774329,2013-03-07
